      Lon      Lat      RHP     Tbuf  Tinterm  Tbottom Csubmoho  Al_0  Fe_0  Mg_0  Ca_0      MLD  Al_1  Fe_1  Mg_1  Ca_1      LAB  Al_2  Fe_2  Mg_2  Ca_2
      deg      deg    nW/m3     degC     degC     degC        1    wt%    wt%    wt%    wt%    wt%       km    wt%    wt%    wt%    wt%    wt%       km    wt%    wt%    wt%    wt%    wt%
-66 64.5	20.00	1331.41	1457.22	1460.32	0.9754	0.77	6.92	45.17	0.41	102.89	2.3	7.44	41.85	2.1	233.26	4.42	8.53	37.27	3.52
-65 64.5	20.00	1335.27	1436.53	1525.85	0.991	2.46	8.05	40.7	1.67	105.06	2.43	8	41.51	1.56	237.69	3.94	8.2	38.11	3.53
-64 64.5	20.00	1356.52	1338.7	1560.17	0.9801	1.58	7.13	43.44	0.98	108.01	2.15	8.16	42.72	1.83	227.63	4.32	8.31	37.68	3.93
-63 64.5	20.00	1359.26	1440.62	1516.02	0.975	0.95	7.94	45.11	0.68	106.43	2.56	8.74	40.89	2.14	224.23	3.86	8.3	39.02	3.24
-62 64.5	20.00	1311.66	1360.21	1500.81	0.9807	2.29	8.05	41.62	1.82	101.54	2.88	8.16	40.19	2.28	187.14	4	7.49	38.16	3.69
-61 64.5	20.00	1318.44	1416.74	1446.1	0.9745	0.69	7.94	45.52	0.68	106.68	2.3	7.94	42.28	1.86	168.75	4.04	7.67	39.16	3.49
-60 64.5	20.00	1367.47	1373.92	1453.07	0.985	1.4	7.77	44.26	1.01	106.49	2.08	8.69	41.75	1.68	162.74	3.78	7.73	38.49	3.03
-59 64.5	20.00	1446.36	1400.31	1455.56	0.9682	0.74	8.2	45.03	0.98	114.81	1.72	8.52	42.33	1.2	163.16	3.78	7.77	38.63	2.95
-99 64	20.00	1438.71	1399.34	1658.41	0.9842	1.56	7.38	43.38	1.14	124.11	2.5	7.31	41.65	2.11	293.48	4.37	7.41	37.61	3.85
-98 64	20.00	1415.92	1487.19	1751.44	0.9769	0.75	7.72	46.01	0.64	119.79	2.23	7.82	42.92	2.22	295.32	3.72	7.95	38.96	2.9
-97 64	20.00	1451.6	1616.6	1744.04	0.9859	1.44	6.42	43.92	0.54	120.79	2.21	7.88	41.46	1.61	305.34	3.08	7.63	38.48	2.61
-96 64	20.00	1428.8	1535.22	1741.86	0.9697	0.92	6.52	45.1	0.52	104.68	2.47	7.14	40.96	1.95	311.34	3.11	8.15	38.98	2.74
-95 64	20.00	1376.51	1501.22	1794.71	0.9691	0.84	7.1	44.8	0.75	86.87	2.52	7.37	40.49	1.84	312.07	3.04	8.27	41	2.16
-94 64	20.00	1421.47	1526.81	1725.21	0.9672	1.53	7.07	42.93	1.62	100.89	2.1	6.86	42.84	1.51	288.41	3.51	7.23	38.75	2.8
-93 64	20.00	1449.26	1371.72	1612.51	0.9724	1.44	7.3	43.21	1.04	111.27	1.8	7.65	43.32	0.93	285	3.81	7.95	37.75	3.62
-92 64	20.00	1377.92	1379.53	1664.03	0.9659	0.69	6.56	46.36	0.53	96.38	2.23	7.02	43.43	1.52	251.12	4.16	8.4	37.04	3.29
-91 64	20.00	1462.96	1343.35	1572.8	0.9683	1.48	7.06	43.81	1.23	99.63	2.38	7.64	41.7	1.98	225.11	3.89	7.71	38.79	3.47
-90 64	20.00	1384.71	1417.37	1524.4	0.9773	1.77	7.43	43.45	1.3	105.28	1.73	7.29	43.95	1.56	263.51	4.17	8.13	37.97	3.21
-89 64	20.00	1296.68	1450.6	1569.15	0.9698	0.83	7.16	45.45	0.52	111.3	1.67	7.65	43.66	1.45	299.39	3.81	8.25	39.4	3.29
-88 64	20.00	1283.71	1342.94	1492.51	0.9733	1.89	6.89	42.87	1.29	115.59	2.03	7.21	43.24	1.39	291.77	3.99	8.52	39.37	3.39
-87 64	20.00	1300.43	1455.59	1539.92	0.9868	1.57	6.57	44.63	0.82	112.8	1.82	7.74	42.54	1.18	271.28	4.3	8	37.2	3.59
-86 64	20.00	1290.49	1437.6	1449.75	0.9729	0.88	7.49	45.65	0.75	101.89	1.78	7.54	43.25	0.98	274.59	3.85	8.29	37.62	3.49
-85 64	20.00	1296.65	1388.8	1400.64	0.9862	1.46	6.78	43.68	1.09	103.64	2.14	7.43	41.93	1.68	265.71	3.63	7.76	39.74	2.72
-84 64	20.00	1298.42	1403.47	1540.84	0.9771	0.75	6.75	45.18	0.49	104.71	1.88	8.22	43.01	1.62	258.97	4.26	8.4	37.88	3.84
-83 64	20.00	1429.92	1337.86	1639.86	0.9674	2.63	7.14	41.06	1.76	96.55	1.76	7.61	43.34	1.53	258.93	3.8	8.56	38.08	3.38
-82 64	20.00	1276.69	1305.16	1578.51	0.9653	1.15	7.27	44.16	1.28	107.21	2.2	7.5	41.85	1.64	256.59	4.11	7.58	37.68	3.53
-81 64	20.00	1338.97	1404.08	1407.56	0.9699	3.18	7.57	40.52	2.95	123.13	2.02	8.16	42.49	1.81	222.61	4.01	7.52	37.18	3.51
-80 64	20.00	1286.95	1321.47	1499.74	0.9675	1.03	7.77	44.04	0.76	147.09	2.6	8.6	40.91	2.1	240.34	3.88	8.41	38.64	3.28
-79 64	20.00	1412.85	1393.71	1483.43	0.9822	0.73	7.03	44.98	0.87	157.35	2.92	8.05	40.32	2.33	228.25	4.21	7.81	36.67	3.55
-78 64	20.00	1328.87	1315.56	1500.1	0.9821	2.14	7.44	40.88	2.1	168.03	2.55	8.05	40.4	2.31	244.68	4.01	8.19	37.09	3.82
-77 64	20.00	1357.48	1415.59	1606.48	0.961	0.95	7.81	43.89	1.21	179.68	2.7	8.56	40.67	2.2	241.13	4.14	8.06	38.69	3.57
-76 64	20.00	1382.84	1445	1466.52	0.9652	1.26	8.17	44.12	0.55	171.46	2.47	7.87	41.74	2.01	230.68	4.46	8.51	37.52	3.94
-75 64	20.00	1376.75	1472.05	1461.32	0.9747	2.49	7.15	41.65	2.05	165.45	3.14	7.45	40.31	2.87	230.25	4.04	8.59	39.18	2.96
-74 64	20.00	1442.75	1377.43	1448.23	0.9707	2.25	6.93	42.31	1.49	136.81	2.89	8.25	41.1	2.32	219.98	3.79	8.24	39.29	3.35
-73 64	20.00	1377.2	1349.99	1516.96	0.978	1.25	7.12	44.75	1.03	101.75	2.35	7.52	41.32	1.91	231.3	4.26	8.06	37.9	4.09
-72 64	20.00	1356.77	1429.52	1573.19	0.9688	0.92	7.78	45.18	0.78	106.59	2.28	8.43	41.43	2.37	238.59	4.04	8.31	37.74	3.33
-71 64	20.00	1405.04	1441.31	1525.56	0.9671	0.77	6.83	45.33	0.66	105.68	2.34	7.63	41.55	2.2	251.28	4.07	7.4	38.78	3.12
-70 64	20.00	1356.75	1349.1	1421.25	0.9693	2.68	7.13	41.38	2.13	115.24	2.26	7.51	41.9	1.96	218.2	4.06	8.07	37.82	3.89
-69 64	20.00	1412.43	1341.24	1455.22	0.9845	1.39	6.89	44.11	1.36	120.42	2.68	7.88	40.59	2.1	220.95	4.06	8.59	37.76	3.74
-68 64	20.00	1405.96	1380.54	1457.9	0.986	1	7.44	45.2	0.84	113.41	2.31	8.11	41.73	1.92	231.98	3.9	8.01	37.65	3.5
-67 64	20.00	1316.64	1421.99	1424.25	0.9729	1.72	7.71	42.76	1.56	115.07	2.18	7.76	41.75	1.75	231.25	4.16	7.5	38.12	3.73
-66 64	20.00	1338.4	1407.41	1576.42	0.9814	2.48	7.68	42.05	1.59	110.96	2.43	7.69	41	2.04	227.35	4.29	7.47	38.59	3.65
-65 64	20.00	1312.75	1342.74	1615.96	0.9778	2.96	7.42	41.29	2.31	102.43	2.27	7.21	40.96	1.87	224.36	4.4	7.78	38.44	3.39
-64 64	20.00	1286.84	1353.2	1584.01	0.9793	1.17	7.02	44.39	1.17	102.24	2.4	7.69	40.74	2.15	211.92	4.18	8.56	36.99	3.79
-63 64	20.00	1329.26	1424.2	1544.43	0.9856	1.93	7.22	43.49	1.27	94.27	2.33	8.83	41.09	2.13	210.73	4.04	7.67	38.48	3.81
-62 64	20.00	1368.01	1326.02	1494.38	0.9824	1.95	7.84	42.9	1.98	102.55	2.28	8.7	42.46	1.77	177.36	4.14	7.35	38.99	3.72
-61 64	20.00	1405.22	1311.53	1465.64	0.982	1.56	8.21	44.36	1.09	107.22	2.36	8.47	42.22	1.8	169.24	3.95	7.56	38.52	3.24
-60 64	20.00	1398.8	1347.58	1466.99	0.9878	1.3	8.09	44.63	1.01	111.71	1.85	7.63	42.9	1.45	166.09	3.97	7.9	38.91	3.62
-59 64	20.00	1371.78	1399.47	1581.43	0.9899	1.22	7.49	44.27	1.38	105.48	1.4	8.16	43.65	1.23	162.65	4.01	8.34	39.3	3.59
-99 63.5	20.00	1376.51	1437.53	1562.58	0.9859	1.86	7.27	44.26	1.3	112.75	2.09	7.37	42.1	1.77	271.96	4.21	8.35	37.88	3.81
-98 63.5	20.00	1406.67	1428.34	1664.56	0.9763	1.17	7.49	45	1.09	118.68	2.58	7.2	40.77	2.02	285.89	4.05	7.95	37.25	3.44
-97 63.5	20.00	1443.57	1499.97	1637.68	0.9726	2.54	7.51	40.33	1.81	119.21	2.54	7.29	40.32	2.24	288.26	3.47	7.52	39.13	3.17
-96 63.5	20.00	1447.65	1531.78	1699.6	0.9862	2.29	6.85	42.16	1.59	109.46	2.46	7.15	40.67	2.5	296.1	3.3	8.15	39.83	2.69
-95 63.5	20.00	1390.52	1483.53	1734.84	0.9863	1.56	6.9	42.86	1.02	101.58	2.14	7.14	42.27	1.88	293.22	3.37	7.96	38.48	3
-94 63.5	20.00	1401.68	1403.51	1610.4	0.9668	1.93	7.27	42.53	1.38	99.72	1.93	7.79	42.1	1.73	290.23	3.73	8.53	39.03	3.33
-93 63.5	20.00	1410.63	1308.37	1561.04	0.9699	1.23	6.83	44.71	0.77	116.11	2.23	7.32	41.45	1.9	278.05	3.94	8.11	37.59	3.46
-92 63.5	20.00	1355.34	1355.26	1629.51	0.9722	1.31	6.92	44.7	1.33	141.04	2.65	7.85	41.13	2.28	263.97	4.23	7.76	38.45	3.77
-91 63.5	20.00	1414.81	1331.91	1629.71	0.9667	2.31	7.36	41.95	1.53	133.03	2.68	7.49	40.76	2.45	228.06	3.95	7.89	37.16	2.91
-90 63.5	20.00	1452.22	1415.13	1569.28	0.9843	0.83	7.3	45.32	0.42	149.01	2.46	7.65	40.86	2.18	282.15	4.06	7.65	38.08	3.71
-89 63.5	20.00	1437.94	1402.21	1494.1	0.9838	0.82	6.84	45.36	0.94	142.49	1.95	7.21	42.97	1.81	288.31	3.99	8.38	37.34	3.47
-88 63.5	20.00	1378.73	1492.55	1606.07	0.9673	1.27	6.75	44.75	1.05	144.35	2.34	8.11	42.44	1.93	292.92	4.16	8	39.08	3.9
-87 63.5	20.00	1293.16	1410.97	1582.15	0.9685	1.01	7.1	45.34	0.87	142.64	2.11	8.33	42.02	1.78	282.02	3.81	8.19	39.35	3.36
-86 63.5	20.00	1396.66	1424.9	1440.2	0.9687	1.52	7.28	43.07	1.61	134.68	1.81	7.15	42.89	1.3	278.57	4.11	8.01	37.27	3.3
-85 63.5	20.00	1394.75	1360.85	1473.18	0.9829	1.52	7.17	43.66	1.32	125.38	1.97	7.5	43.56	1.94	267.49	4.08	7.93	37.71	3.74
-84 63.5	20.00	1315.37	1372.86	1455.32	0.981	0.91	6.72	44.71	0.92	131.41	2.13	7.47	41.79	1.95	263.5	4.34	7.58	37.3	4.01
-83 63.5	20.00	1373.44	1405.12	1557.41	0.9778	1.91	7.22	42.27	1.87	110.95	1.96	7.56	43.18	1.39	241.35	4.18	8.05	37	3.88
-82 63.5	20.00	1300.66	1314.63	1377.95	0.9803	1.66	7.53	43.03	1.69	96.03	2.28	7.6	41.87	1.99	227.4	3.95	8.5	38.99	3.72
-81 63.5	20.00	1315.09	1277.46	1532.85	0.967	1.58	7.28	42.99	1.43	110.48	2.13	8.45	42.07	1.86	226.34	3.93	8.45	39.7	3.81
-80 63.5	20.00	1279.03	1325.99	1444.49	0.9809	1.3	7.79	43.57	1.18	123.89	2.39	8.28	42.39	1.88	227.16	4.37	7.39	37.63	3.55
-79 63.5	20.00	1303.69	1357.83	1517.35	0.9763	2.41	7.13	40.84	1.81	133.57	2.84	8.42	41.13	2.37	219.36	3.82	7.65	38.12	3.41
-78 63.5	20.00	1378.32	1356.85	1508.89	0.9623	1.38	8.53	42.9	1.31	138.48	2.63	7.18	41.08	1.82	213.64	3.95	8.1	39.19	3.77
-77 63.5	20.00	1360.68	1417.42	1461.98	0.9666	1.53	8.08	42.95	1.13	144.89	2.32	8.3	41.96	1.67	228.34	4.08	8.24	38.92	3.28
-76 63.5	20.00	1350.9	1433.14	1555.73	0.977	0.97	7.13	44.19	0.62	144.83	2.82	8.14	40.66	2.25	214.2	4.45	8.4	37.35	3.9
-75 63.5	20.00	1431.15	1404.36	1545.55	0.982	0.98	7.55	45.08	0.74	134.02	2.66	8.54	40.88	2.52	225.04	4.24	7.92	38.35	3.63
-74 63.5	20.00	1409.42	1392.22	1503.67	0.9736	2.07	7.3	43.06	1.91	132.83	3.06	7.88	39.13	2.59	218.72	3.93	8.25	39.31	3.61
-73 63.5	20.00	1386.19	1469.77	1538.5	0.9776	0.99	7.39	45.47	0.67	103.18	2.8	7.68	41.02	2.4	227.45	4.16	8.03	39.52	3.63
-72 63.5	20.00	1355.62	1369.4	1520.61	0.9862	2.22	7.03	42.12	1.4	109.37	2.12	8.03	42.82	1.96	210.56	4.01	8.19	39.2	3.27
-71 63.5	20.00	1373.18	1465.65	1457.88	0.98	1.99	7.28	43.07	1.62	106.08	1.87	7.39	43.59	1.93	223.34	4.29	8.38	38.2	3.44
-70 63.5	20.00	1351.95	1454.65	1497.56	0.9829	1.3	7.7	44.16	1.03	107.54	2.29	7.36	41.61	1.96	221.01	3.87	8.63	39.26	3.14
-69 63.5	20.00	1333.36	1349.37	1463.9	0.9617	1.62	7.73	43.21	1.47	119.28	2.7	7.75	40.43	2.77	216.3	4.2	7.66	37.52	3.8
-68 63.5	20.00	1318.06	1446.91	1451.98	0.9852	2.81	7.66	41.04	1.98	113.04	2.24	7.99	42.09	2.27	227.18	4.43	7.89	39	3.64
-67 63.5	20.00	1330.98	1394.74	1544.97	0.9758	1.07	7.31	45	1.03	113.63	2.29	7.4	41.64	2.37	241.64	3.84	7.49	39.42	3.42
-66 63.5	20.00	1375.64	1424.63	1510.88	0.9928	1.38	6.85	44.48	1.01	105.98	1.94	8.09	42.62	1.29	218.79	4.01	8.55	38.86	3.12
-65 63.5	20.00	1387.01	1401.35	1550.63	0.9891	2.21	8.35	42.84	1.7	106.82	2.28	7.46	41.62	1.99	212.01	4.17	7.42	38.07	3.7
-64 63.5	20.00	1403.79	1419.08	1550.15	0.9736	1.01	7.93	44.88	0.86	100.62	2.18	7.85	42.32	1.85	204.45	4.05	8.69	38.43	3.36
-63 63.5	20.00	1382.81	1395.07	1559.89	0.9848	1.9	7.27	43.41	1.25	100.58	2.28	8.26	42.39	1.91	197.22	3.79	8.76	39.24	2.89
-62 63.5	20.00	1347.72	1480.61	1398.6	0.9887	1.25	7.61	45.21	1.07	110.04	2.32	7.53	41.82	1.64	169.55	4.04	8.24	39.05	3.71
-61 63.5	20.00	1282.27	1371.5	1418.64	0.9757	1.5	8.05	43.37	1.5	102.9	2.15	8.67	41.8	1.71	173.2	3.81	7.53	39.02	3.37
-60 63.5	20.00	1331.3	1330.19	1449.05	0.9757	2.76	8.18	40.58	2.36	113.89	1.82	8.53	42.27	1.41	164.89	3.95	7.52	39.43	3.39
-59 63.5	20.00	1419.4	1413.16	1514.21	0.9785	2.7	7.57	41.91	2.35	117.83	1.53	8.34	43.12	1.29	162.55	4.05	7.73	38.04	3.31
-99 63	20.00	1314.31	1411	1451.16	0.982	1.51	6.81	43.87	1.17	111.78	2.26	7.25	43.04	1.59	233.45	4.46	8.35	36.62	4.35
-98 63	20.00	1440.44	1381.46	1576.24	0.9832	1.71	6.47	43.21	0.79	110.28	2.06	7.21	43.22	1.66	265.79	4.35	8.51	36.64	3.86
-97 63	20.00	1430.34	1515.93	1677.78	0.9764	1.71	6.96	43.18	1.77	124.9	2.66	7.57	40.38	2.53	294.85	4.05	7.6	39.69	3.87
-96 63	20.00	1419.03	1446.33	1647.85	0.9777	1.67	6.81	42.67	1.29	111.02	2.81	7.38	41.16	2.03	282.76	4.01	8.35	36.85	3.74
-95 63	20.00	1376.25	1457.52	1575.67	0.9731	2.43	7.21	42.63	2.23	93.92	2.15	6.93	43.49	1.78	281.09	3.87	8	37.47	3.25
-94 63	20.00	1480.42	1426.64	1662.14	0.9888	0.69	6.67	46.96	0.8	105.11	2.44	7.36	41.69	2.13	270.68	3.96	8.58	37.72	3.08
-93 63	20.00	1457.13	1324.3	1641.48	0.9902	0.78	6.45	45.9	0.5	113.69	2.44	7.93	41.23	2.25	288.03	4.02	8.55	37.58	3.39
-92 63	20.00	1422.55	1350.22	1666.41	0.9611	0.71	6.83	45.02	0.9	149.85	2.97	8.63	39.87	2.32	250.84	4.03	8.28	38.86	3.11
-91 63	20.00	1355.08	1415.45	1522.58	0.9735	1.62	6.68	43.5	0.83	181.43	3.43	7.65	39.62	2.6	262.07	4.25	8.33	37.19	3.48
-90 63	20.00	1465.42	1360.8	1526.99	0.9664	1.88	7.13	43.59	1.41	171.96	2.72	7.55	41.93	2.53	265.93	4.17	8.17	38.56	4.07
-89 63	20.00	1423.91	1480.04	1478.34	0.9687	2.17	7.38	41.91	1.78	175.05	2.38	7.15	40.57	2.12	290.69	3.89	8.07	39.34	3.54
-88 63	20.00	1448.68	1450.99	1488.25	0.9641	1.83	7.58	42.96	1.25	178.39	2.48	7.34	41.53	2.25	287.52	3.89	7.75	39.31	3.52
-87 63	20.00	1401.57	1361.52	1487.36	0.9778	1.27	6.43	45.33	0.67	175.14	2.65	7.41	40.25	2.31	265.88	3.97	8.5	38.57	3.09
-86 63	20.00	1310.88	1396.87	1413.7	0.968	1.09	6.85	45.49	1.11	172.25	2.23	7.71	42.32	2.06	273.28	4.29	7.71	37.51	3.2
-85 63	20.00	1372.2	1386.06	1409.2	0.9776	0.88	7.2	45.75	1.16	169.15	1.73	8.04	43.69	1.81	254.98	4.34	8.38	37.47	3.95
-84 63	20.00	1275.95	1375.03	1494.73	0.9868	1.98	7.18	43.68	1.41	142.7	2.21	8.14	41.8	1.76	221.18	4.26	8.22	37.78	3.97
-83 63	20.00	1242.76	1297.57	1456.13	0.9768	2.13	6.95	42.01	1.32	117.91	2.24	8	42.41	1.94	201.37	4.36	8.42	38.76	3.36
-82 63	20.00	1370.05	1375.78	1431.05	0.9612	1.97	7.36	41.53	1.45	104.76	2.56	8.05	41.59	2.55	186.36	4.1	8.24	39.31	3.77
-81 63	20.00	1327.05	1286.71	1442.79	0.9826	1.99	7.63	41.62	1.75	97.25	2.18	8.11	42.17	1.85	192.91	4.46	8.18	38.41	4.23
-80 63	20.00	1327.54	1362.99	1484.94	0.985	1.32	7.53	43.43	1.2	104.12	2.51	7.71	41.9	2.21	202.32	4.3	8.5	37.85	3.55
-79 63	20.00	1307.17	1442.19	1475.15	0.9817	0.84	6.91	44.61	0.91	105.69	3.06	7.28	40.62	2.66	200.99	4.35	8.05	37.28	3.37
-78 63	20.00	1419.74	1428.54	1576.24	0.9728	1.11	7.36	44.34	0.89	107.71	2.78	7.86	41.61	2.34	206.51	4.27	8.39	38.18	3.73
-77 63	20.00	1382.78	1299.26	1524.62	0.9688	0.79	7.75	44.45	0.79	108.24	2.59	8.47	40.99	2.39	198.48	4.32	7.77	37.89	3.54
-76 63	20.00	1371.63	1351.4	1538.41	0.9766	1.52	7.16	43.13	1.04	108.68	2.6	7.68	41.12	2.12	209.52	4.19	8.13	38.11	3.84
-75 63	20.00	1430.13	1312.61	1462.83	0.9787	2.57	7.14	41.64	1.76	101.89	2.16	8.16	42.22	1.96	211.94	4.24	8.37	38.34	3.77
-74 63	20.00	1352.21	1373.75	1580.78	0.9774	2.35	7.18	42.23	1.73	110.6	2.4	8.66	41.23	1.81	205.1	4.25	7.78	38.88	3.44
-73 63	20.00	1390.78	1356.55	1605.47	0.9789	2.42	7.8	41.44	1.83	99.83	2.24	7.99	41.68	1.78	209.08	3.88	8.55	39.49	3.01
-72 63	20.00	1345.45	1420.15	1575.71	0.9669	1.78	7.98	43.34	1.03	106.73	2.18	7.96	42	1.88	213.17	3.99	8.61	38.23	3.73
-71 63	20.00	1387.76	1370.04	1518.04	0.9697	1.26	6.89	44.53	0.86	103.91	1.79	8.37	43.99	1.83	210.82	4.41	8.31	39.07	4.16
-70 63	20.00	1337.35	1392.4	1423.04	0.9719	2.28	7.44	43.04	1.73	113.04	1.96	8.68	42.55	1.67	223.77	4.23	7.74	38.6	3.6
-69 63	20.00	1288.24	1388	1447.82	0.9719	1.07	7.71	44.53	0.58	118.64	1.85	8.67	42.29	1.45	231.83	4.03	8.63	38.66	3.6
-68 63	20.00	1411.03	1417.85	1411.42	0.9815	1.99	7.82	43.32	1.75	112.86	2.08	7.66	43.19	1.6	217.18	4.46	8.25	39.52	4.18
-67 63	20.00	1449.48	1415.13	1544.17	0.9868	1.71	7.66	43.51	1.11	113.2	2.32	7.17	42.03	2.21	226.62	4.22	7.66	37.17	4.18
-66 63	20.00	1452.78	1421.03	1530.35	0.9904	1.51	8.14	43.72	0.69	116.48	2.48	7.18	40.67	2.45	229.29	3.91	8.52	37.92	3.11
-65 63	20.00	1321.09	1355.85	1488.67	0.9877	1.18	6.95	44.24	0.72	115.54	2.78	7.81	40.82	2.09	220.76	4.21	7.66	37.75	3.89
-64 63	20.00	1345.17	1364.29	1489.39	0.9762	1.57	7.06	43.25	1.08	112.61	2.47	7.76	41.28	2.34	200.53	4.35	8.34	38.74	3.88
-63 63	20.00	1362.11	1322.54	1541.52	0.9795	2.18	7.71	42.4	1.83	105.41	2.13	8.53	42.83	1.91	177.81	4.02	7.5	37.07	3.47
-62 63	20.00	1336.03	1398.58	1480.12	0.9743	2.25	7.33	41.31	1.56	102.04	2	8.31	42.53	1.68	168.48	4.35	7.49	39.1	3.88
-61 63	20.00	1303.79	1550.89	1305.02	0.9664	2.81	8.12	40.6	2.5	107.26	2.11	7.41	41.89	2.01	175.93	3.89	7.43	38.76	3.22
-60 63	20.00	1351.11	1465.76	1403.91	0.9709	2.97	8.25	41.24	2.57	115.65	1.81	7.8	42.89	1.54	166.66	3.76	7.48	38.24	3.31
-59 63	20.00	1252.38	1437.39	1461.65	0.9936	1.39	8.1	43.36	1.54	113.33	1.44	7.77	44.26	0.97	164.24	4.08	8.21	37.05	3.23
-99 62.5	20.00	1340.62	1382.3	1517.41	0.9775	1.57	7.16	44.64	1.29	102.61	2.36	7.53	42.05	2.14	231	4.17	8.32	39.47	3.51
-98 62.5	20.00	1340.23	1351.01	1536.92	0.9745	0.91	7.27	46.03	0.89	112.25	2.15	7.24	41.76	2.11	225.21	4.29	8.17	37.45	3.74
-97 62.5	20.00	1449.92	1486.88	1668.78	0.9756	1.92	6.93	42.6	1.39	112.06	2.18	8.38	42.12	1.84	241.05	4.2	8.26	38.66	3.65
-96 62.5	20.00	1353.44	1434.62	1638.42	0.9675	0.92	6.88	46.22	0.71	103	2.25	7.42	43.01	1.89	261.77	4.23	7.85	36.95	3.39
-95 62.5	20.00	1391.35	1467.01	1674.63	0.9739	1.47	6.98	43.98	0.93	99.46	2.05	7.91	42.39	1.63	248.79	4.27	8.08	38.61	3.47
-94 62.5	20.00	1358.23	1460.85	1600.09	0.9916	1.34	7.37	44.17	1.37	108.62	1.87	8.09	42.97	1.61	262.37	4.21	7.9	37.75	3.74
-93 62.5	20.00	1404.93	1461.61	1556.38	0.9724	0.97	6.61	45.61	0.67	108.78	2.44	7.56	42.48	2.35	259.16	3.93	8.31	37.92	3.81
-92 62.5	20.00	1364.08	1440.97	1557.3	0.981	2.31	7.3	42.02	1.61	136.79	2.28	7.87	42.46	1.73	247.1	4.23	7.73	37.45	3.28
-91 62.5	20.00	1377.99	1416.39	1561.1	0.973	1.53	6.47	44.08	0.89	166.18	2.69	8.16	41.03	2.69	259.54	3.92	8.4	39.39	3.3
-90 62.5	20.00	1474.97	1405.69	1481.09	0.9804	1.11	6.86	44.88	1.05	172.5	2.94	7.4	40.8	2.76	261.87	4.27	8.36	38.52	3.62
-89 62.5	20.00	1383.45	1446.01	1515.97	0.9667	2.56	6.88	41.32	1.64	167.14	2.33	7.44	42.56	1.86	280.3	3.76	8.18	38.1	3
-88 62.5	20.00	1448.65	1404.65	1455.22	0.9702	1.62	7.13	43.7	1.31	180.58	2.4	7.37	42.02	2.01	295.46	4.05	8.04	38.05	3.71
-87 62.5	20.00	1365.15	1389.1	1477.03	0.9754	1.29	7.78	44.32	1.03	182.34	2.4	7.51	41.64	2.3	284.89	3.64	7.61	39.69	3.3
-86 62.5	20.00	1414.16	1320.94	1553.12	0.9656	1.1	6.96	45.02	1.04	177.68	2.02	8.41	42.42	2.09	283.15	4.24	7.6	36.86	3.39
-85 62.5	20.00	1366.55	1327.8	1431.13	0.9826	1.08	7.24	45.04	0.57	166.72	1.93	8.32	42.67	1.47	248.74	4.28	8.29	37.86	3.98
-84 62.5	20.00	1346.64	1409.17	1441.23	0.9709	1.27	7.35	43.92	0.83	171.71	2.19	8.53	41.59	2	264.73	3.65	7.73	38.49	3.55
-83 62.5	20.00	1326.57	1299.14	1479.74	0.9645	2.61	7.19	40.02	2.33	134	2.34	8.08	41.7	1.84	235.74	3.8	8.04	38.41	2.9
-82 62.5	20.00	1304.85	1351.37	1447.98	0.9799	2.69	7.67	41.18	2.69	133.72	2.46	7.6	41.54	1.61	215.82	4.08	7.64	37.92	3.5
-81 62.5	20.00	1321.12	1270.55	1495.55	0.9674	2.15	7.03	41.94	1.75	130.89	1.96	7.84	42.72	1.36	224.98	4.17	8.02	37.58	3.65
-80 62.5	20.00	1316.75	1294.51	1519.05	0.9619	1.09	8.39	44.19	1.26	98.88	1.71	7.27	43.43	1.53	186.32	4.29	8.35	37.13	4.03
-79 62.5	20.00	1319.51	1464.66	1581.93	0.9697	1.42	7.32	43.8	1.08	104.96	2.2	7.6	41.05	1.5	201.15	4.42	8.48	39.32	3.42
-78 62.5	20.00	1328.27	1430.24	1558.02	0.962	1.54	7.34	42.19	1.11	109.63	2.18	8.46	41.43	2.08	197.45	3.89	8.01	37.14	3.9
-77 62.5	20.00	1429.22	1337.6	1455.87	0.9682	2.8	7.62	39.64	2.2	108.78	2.48	7.84	42.51	1.94	186.48	4.2	8.02	39.46	3.79
-76 62.5	20.00	1358.01	1408.93	1466.61	0.9692	1.62	7.46	43.6	1.42	111.15	2.51	8.84	40.69	2.12	187.42	4.45	7.73	37.92	4.01
-75 62.5	20.00	1315.99	1385.46	1502.61	0.9662	1.99	7.83	41.72	1.66	102.8	2.32	8.4	42.67	2.16	202.2	3.98	7.56	38.7	3.57
-74 62.5	20.00	1295.82	1415.09	1551.1	0.9678	2.26	7.54	40.81	2.14	107.09	2.49	8.14	41.8	1.96	222.61	3.93	7.76	39.67	3.42
-73 62.5	20.00	1339.39	1393.99	1487.88	0.9788	2.07	7.71	41.85	1.64	102.71	2.58	7.72	40.79	2.37	224.37	4.16	7.68	38.01	3.14
-72 62.5	20.00	1318.99	1354.34	1533.51	0.9802	0.99	7.06	45.2	0.59	109.1	2.41	7.75	42.12	2.11	225.93	4.27	7.85	38.41	3.6
-71 62.5	20.00	1382.51	1376.4	1495.86	0.9804	1.97	7.58	42.98	1.69	114.35	2.04	7.8	43.17	1.49	226.4	4.21	8.22	38.68	3.66
-70 62.5	20.00	1380.21	1437.53	1561.76	0.9832	2.44	7.31	41.89	2.16	114.51	2.52	7.39	41.7	2.12	236.65	4.28	7.68	37.7	3.4
