      Lon      Lat     thick1        Vs1        Vp1   SedDens1      Dens1     thick2        Vs2        Vp2      Dens2     thick3        Vs3        Vp3      Dens3     thick4        Vs4        Vp4      Dens4
      deg      deg          m        m/s        m/s      kg/m3      kg/m3          m        m/s        m/s      kg/m3          m        m/s        m/s      kg/m3          m        m/s        m/s      kg/m3
-65 71 352.695	113.775	316.71	74.655	54.585	706.575	118.725	114.975	20.175	390.66	201.54	358.005	86.745	932.295	53.79	38.865	16.26
-64 71 284.34	78.225	99.405	65.535	17.07	390.315	81.12	94.035	16.455	245.505	125.22	130.845	29.85	570.795	48.96	37.98	15.96
-63 71 643.59	147.57	294.345	47.85	50.745	845.115	116.1	76.17	13.305	728.91	210.495	284.13	64.26	808.785	41.7	42.975	17.58
-62 71 316.53	105.885	184.86	63.45	31.995	692.91	60.795	121.185	21.27	316.785	159.855	208.53	48.81	1155.6	52.485	49.035	20.025
-61 71 498.24	110.28	301.8	54	52.935	634.38	189.525	255.03	45.99	1012.02	199.515	126.135	33.48	1771.92	67.305	71.145	28.755
-60 71 311.7	268.02	389.25	57.03	66.99	458.205	427.44	737.745	140.415	823.38	169.92	214.935	55.725	1452.57	86.595	48.165	19.995
-59 71 655.725	246.195	448.08	73.665	77.76	543.405	404.55	541.905	101.835	1092.33	317.925	501.435	117.345	1538.57	107.565	163.05	61.275
-99 70.5 184.71	393.6	493.875	85.32	89.22	2109.66	276.855	273.045	57.78	2866.63	216.375	206.175	52.92	3861.89	150.96	236.79	77.625
-98 70.5 197.325	618.99	1485.35	387.15	265.485	1527.29	346.2	264.495	56.16	2561.97	253.095	275.085	68.595	2817.4	130.26	160.455	49.5
-97 70.5 186.93	330.3	560.52	179.88	105.3	2063.85	404.595	608.505	119.745	1154.81	223.92	227.985	56.985	2897.31	104.16	204	61.44
-96 70.5 161.61	632.175	1149.66	167.865	206.205	1150.82	326.28	273.975	57.54	1229.19	202.995	233.835	58.14	2177.76	117.555	292.98	87.6
-95 70.5 125.19	304.215	522.915	190.605	91.335	2967.51	279.495	313.44	63.345	1092.01	273.66	212.115	52.365	3832.1	146.745	240.12	77.745
-94 70.5 111.93	590.7	713.325	161.685	126.6	2636.3	267.645	431.91	87.66	1138.53	202.545	235.005	58.845	3575.53	125.835	261.075	77.25
-93 70.5 85.725	345.585	812.685	81.75	150.435	2690.76	319.995	218.64	47.16	2409.33	167.58	171.315	41.37	4195.5	121.095	136.68	37.155
-92 70.5 85.92	555.765	960.345	87.405	170.295	2077.27	269.25	322.65	66.945	1242.16	272.145	318.42	77.055	2864.62	125.355	187.2	58.74
-91 70.5 101.505	248.205	407.82	93.375	77.625	3177.72	218.31	217.2	45.99	1140.5	203.385	264.81	64.26	3703.99	125.355	171.945	49.26
-90 70.5 115.17	429.18	1032.81	154.575	182.835	1125.7	304.635	361.8	75.03	1742.3	258.285	293.94	70.71	1960.99	138.72	388.14	119.73
-89 70.5 129	334.545	603.42	174.165	111.48	3039.12	373.245	435.54	84.75	745.065	281.22	341.28	78.81	3638.58	204.78	315.96	98.88
-88 70.5 146.79	400.815	793.995	142.32	145.65	2134.57	298.35	451.755	87.345	2747.05	231.435	352.215	85.515	3191.82	114.645	351.135	108.39
-87 70.5 116.82	320.355	596.745	124.965	104.175	3800.58	297	455.145	84.06	2232.49	381.75	472.77	107.265	6307.68	140.385	258.045	87.93
-86 70.5 97.095	399.975	664.425	74.88	115.59	1030.15	303.21	429.705	78.81	2886.66	294.63	408.45	91.17	3372.26	129.09	278.565	89.16
-85 70.5 80.85	310.62	448.155	125.1	83.385	1084.1	385.755	489.495	92.895	2553.8	249.975	282.795	61.905	3217.14	123.795	356.505	99.555
-84 70.5 45.315	712.95	1211.1	162.96	217.44	1498.21	254.265	283.53	54.615	2642.73	253.695	340.995	78.03	2751.27	140.64	250.215	78.78
-83 70.5 37.815	372.99	895.89	87.945	156.195	1855.32	283.2	319.155	62.505	1737.18	243.015	302.04	69.675	2714.94	114.915	228.105	61.605
-82 70.5 34.725	533.265	1253.12	220.02	220.485	2212.56	304.32	399.87	77.1	2031.69	251.775	395.325	90.195	3793.93	123.585	218.175	62.625
-81 70.5 37.53	410.04	864.12	162.99	152.985	2121.15	229.425	329.7	59.475	1914.88	283.89	261.24	62.64	3191.89	107.43	269.865	79.32
-80 70.5 43.29	513.075	929.46	153.615	164.82	963.12	311.85	431.205	80.295	2103.59	308.325	457.59	106.935	2791.95	141.18	207.27	69.015
-79 70.5 36.78	615.6	858.69	82.32	156.24	1206.42	338.745	347.97	66.36	1882.15	301.005	340.065	78.63	2430.75	141.42	262.71	80.01
-78 70.5 27.51	195.39	443.565	236.79	83.76	2044.38	201.06	331.185	64.875	2099.64	285.795	314.985	73.035	3084.21	141.615	255.21	71.4
-77 70.5 35.655	374.835	580.815	117.405	109.65	1818.18	273.225	546.225	104.61	1714.96	261.03	282.705	63.285	2725.44	87.9	259.56	72.54
-76 70.5 39.87	517.86	874.23	142.065	156.465	1619.79	245.67	345.78	68.25	2486.53	248.64	348.96	82.95	3929.85	138.195	246.42	80.43
-75 70.5 40.485	378.72	667.32	118.5	116.34	2675.77	285.66	268.875	54.165	1350.57	215.13	262.485	59.04	2697.27	90.12	208.02	55.74
-74 70.5 32.55	226.515	400.86	89.715	76.74	1912.14	368.325	387.66	73.32	1250.34	206.355	312.405	72.795	2707.59	143.07	203.655	54.09
-73 70.5 43.455	239.595	622.92	130.23	116.865	1658.61	244.245	304.11	58.5	2901.4	223.74	245.985	59.97	3421.1	119.775	176.16	51.78
-72 70.5 35.79	297.06	594.015	107.955	109.335	2796.39	287.13	336.15	63.66	1767.43	255.675	345.45	77.64	2894.72	101.85	242.7	66.105
-71 70.5 36.765	420.855	544.785	124.26	100.53	998.805	253.935	238.005	47.115	2367.11	272.67	295.425	70.41	2973.36	147.825	296.445	80.4
-70 70.5 68.685	549.495	782.595	129.045	137.01	1879.85	371.655	499.755	96.33	2574.99	277.755	370.725	87.165	3790.26	126.3	231.03	65.235
-69 70.5 174.735	429.105	686.91	283.575	127.275	2089.83	367.275	471.225	90.015	2226.93	319.155	364.215	84.165	3280.23	160.845	374.1	113.535
-68 70.5 338.415	328.665	575.955	144.27	109.41	2537.55	391.62	468.06	85.335	1262.38	268.545	368.565	81.615	3356.51	157.44	283.2	78.15
-67 70.5 217.53	406.38	689.43	166.815	126.915	1681.92	265.425	296.985	52.935	1276.71	225.915	206.7	43.365	2476.41	199.65	230.91	54.075
-66 70.5 255.24	364.575	512.25	71.865	97.59	636.84	155.31	152.64	26.88	1217.25	215.805	340.29	78.165	1531.68	342.42	294.84	91.875
-65 70.5 657.84	255.9	552.405	101.31	95.745	566.835	295.17	430.035	80.145	472.245	179.37	270.63	59.325	1244.52	158.745	265.77	64.065
