      Lon      Lat     thick1        Vs1        Vp1   SedDens1      Dens1     thick2        Vs2        Vp2      Dens2     thick3        Vs3        Vp3      Dens3     thick4        Vs4        Vp4      Dens4
      deg      deg          m        m/s        m/s      kg/m3      kg/m3          m        m/s        m/s      kg/m3          m        m/s        m/s      kg/m3          m        m/s        m/s      kg/m3 
141.5 -15.5 1340	2763.12	4883.58	2315.46	2538.81	8890.69	3658.29	6376.1	2830.29	18573.67	3732.59	6559.53	2875.09	15817.03	4006.29	7023.37	3007.81
142 -15.5 1923.51	2948.46	5007.54	2407.73	2561.23	9910.88	3689.9	6424.21	2841.66	18423.98	3740.73	6566.71	2876.56	15158.81	4091.16	7156.11	3052.35
142.5 -15.5 1042.6	2418.5	4322.11	2435.72	2440.08	10203.01	3608.66	6318.08	2816.81	19132.34	3728.65	6558.4	2874.61	14465.38	4112.39	7197.89	3065.83
143 -15.5 611.12	2296.75	4258.75	2452.59	2428.04	9616.38	3542.31	6214.93	2793.55	19580.89	3726.32	6564.72	2876.33	14465.19	4051.12	7111.23	3036.38
127.5 -16 623.72	2361.67	4324.06	2436.25	2439.61	9473.66	3546.76	6203.36	2790.69	19568.54	3700.47	6486.65	2856.65	17102.18	4056.43	7102.38	3034.04
128 -16 599.61	2318.7	4239.18	2310.22	2424.51	9211.45	3559.78	6262.65	2804.14	17689.07	3726.16	6572.08	2878.24	19991.91	4024.04	7074.1	3023.61
128.5 -16 617.43	2416.07	4531.81	1580.95	2478.02	9754.13	3591.16	6319.15	2817.01	20670.94	3746.94	6613.49	2888.49	16737.72	4045.92	7095.28	3031.38
129 -16 1793.86	3214.03	5452.53	2268.12	2642.86	10114.43	3690.2	6429.03	2842.9	21438.26	3757.66	6588.98	2882.24	15780.56	4104.05	7173.36	3057.9
129.5 -16 1711.8	3261.58	5756.08	2038.95	2699.18	10499.51	3734.21	6489.2	2857.01	21131.73	3777.51	6638.59	2894.66	17803.21	4123.55	7210.7	3070.9
130 -16 3646.55	3675.8	5932.22	2435.92	2733.43	9521.4	3687.9	6428.07	2842.68	18772.27	3796.1	6652.11	2898.44	14074.47	4040.21	7076.75	3025.29
130.5 -16 3935.87	3796.28	5985.04	2422.47	2744.24	9583.57	3699.9	6459.6	2850.04	17511.22	3803.69	6675.21	2904.2	17868.88	4096.86	7181.85	3060.78
131 -16 3925.91	3761.87	6006.25	2413.41	2748.52	10295.73	3705.64	6471.25	2852.89	20179.26	3841.28	6745.02	2922.9	16084.28	4145.65	7253.7	3086.51
131.5 -16 3519.53	3677.53	6006.05	2395.28	2748.38	10620.46	3723.86	6501.36	2859.88	21761.26	3828.35	6722.96	2916.9	15583.97	4177.42	7298.74	3101.86
