3851 9375 -0.451507 1507495731 153.938742 -62.476474 10 133.501389 -20.002199 0 889.714852 44.744961 2 0
3851 9377 1.049727 1531754313 153.624374 -62.318696 10 136.005157 -20.016565 0 880.522141 44.017309 2 0
3851 9378 0.278748 1507495731 153.938742 -62.476474 10 136.54071 -19.954823 0 882.140278 44.180331 2 0
3851 9379 -0.232649 1507495731 153.938742 -62.476474 10 137.994781 -19.995962 0 877.20021 43.879294 2 0
3851 9507 -0.016613 1507495731 153.938742 -62.476474 10 134.451172 -18.506021 0 908.181807 46.005112 2 0
3851 9508 0.1632 1507495731 153.938742 -62.476474 10 135.457932 -19.0082 0 898.400469 45.313785 2 0
3851 9510 0.12477 1507495731 153.938742 -62.476474 10 137.498108 -19.010635 0 892.836193 44.933987 2 0
3851 9511 0.490658 1507495731 153.938742 -62.476474 10 137.992538 -18.993092 0 892.192491 44.865884 2 0
3851 9640 0.369406 1507495731 153.938742 -62.476474 10 134.991241 -17.975084 0 914.411244 46.416048 2 0
3851 9641 0.348373 1507495731 153.938742 -62.476474 10 135.979202 -18.497147 0 904.320434 45.714276 2 0
3851 9642 -0.008633 1507495731 153.938742 -62.476474 10 137.006866 -18.006954 0 908.117001 46.006832 2 0
3851 9643 -0.32274 1507495731 153.938742 -62.476474 10 138.488846 -18.008242 0 904.06726 45.752596 2 0
3851 9775 -0.095765 1507495731 153.938742 -62.476474 10 137.503403 -17.49448 0 913.956879 46.423675 2 0
3852 7139 1.41756 1383043076 154.811139 -61.720306 10 141.838 -36.7694 0 609.211531 26.235776 2 0
3852 7410 5.520923 1507495740 154.727208 -61.709758 10 148.999 -35.3203 0 619.616341 26.637297 2 0
3852 7541 3.628679 1507495740 154.727208 -61.709758 10 148.396 -34.2969 0 634.542662 27.708564 2 0
3852 7661 1.909697 1507495740 154.727208 -61.709758 10 136.059 -32.809 0 689.321843 31.295363 2 0
3852 7816 9.689921 1507495740 154.727208 -61.709758 10 159.063 -31.5193 0 681.470852 30.321938 2 0
3852 7917 1.31071 1507495740 154.727208 -61.709758 10 128.059 -30.7779 0 753.534441 35.465715 2 0
3852 8067 -2.825517 1383043076 154.811139 -61.720306 10 146.173697 -29.598999 0 704.873863 32.621295 2 0
3852 8073 4.84583 1507495740 154.727208 -61.709758 10 151.628 -30.4188 0 693.050436 31.356837 2 0
3852 8201 -6.858505 1383043076 154.811139 -61.720306 10 148.351898 -28.685269 0 711.508823 33.311307 2 0
3852 8332 4.143541 1383043076 154.811139 -61.720306 10 147.22964 -28.211643 0 731.402589 33.885573 2 0
3852 8333 -9.652163 1383043076 154.811139 -61.720306 10 148.356334 -28.211514 0 715.999427 33.782478 2 0
3852 8461 3.124153 1507495740 154.727208 -61.709758 10 144.235 -26.5827 0 760.241941 35.826677 2 0
3852 8464 8.383297 1383043076 154.811139 -61.720306 10 147.275396 -27.305338 0 749.453707 34.781853 2 0
3852 9119 -3.136958 1507495731 154.514923 -62.421203 10 142.328 -21.638 0 841.191357 41.626719 2 0
3852 9120 0.94706 1507495731 154.514923 -62.421203 10 143.0632 -22.2725 0 834.533303 40.900774 2 0
3852 9143 0.934418 1383043076 154.811139 -61.720306 10 166.444 -22.0707 0 827.97182 40.452623 2 0
3852 9375 6.508757 1383043076 154.811139 -61.720306 10 134.346 -19.9592 0 887.662077 44.125047 2 0
3852 9387 2.757897 1507495740 154.727208 -61.709758 10 146.254 -20.0878 0 853.032451 42.039342 2 0
3852 9649 3.353178 1507495740 154.727208 -61.709758 10 144.317 -18.1335 0 885.0733 44.189064 2 0
3852 9898 0.625902 1507495740 154.727208 -61.709758 10 128.763 -15.6768 0 959.681593 49.594859 2 0
3852 10176 2.846354 1507495740 154.727208 -61.709758 10 143.175 -13.9568 0 945.593504 48.470063 2 0
3852 10296 0.658942 1507495740 154.727208 -61.709758 10 131.13 -12.8462 0 989.169193 51.741046 2 0
3852 10815 1.40999 1507495740 154.727208 -61.709758 10 122.238 -8.6359 0 1076.084339 58.166599 2 0
3852 11341 2.781655 1507495740 154.727208 -61.709758 10 119.752 -5.0144 0 1131.05016 62.365799 2 0
3852 11617 2.517749 1507495740 154.727208 -61.709758 10 132.249 -2.9195 0 1114.982651 61.170047 2 0
3852 11743 -0.760922 1507495740 154.727208 -61.709758 10 125.988 -2.0497 0 1140.689781 63.462352 2 0
3852 11872 1.57051 1507495740 154.727208 -61.709758 10 122.772 -1.042 0 1165.613315 65.287493 2 0
3852 4024633 6.107926 1507495740 154.727208 -61.709758 10 -2.838 -71.6702 0 912.59806 45.724113 2 0
3853 8847 1.072651 1133148492 155.504253 -62.416652 10 133.929 -23.6591 0 842.564878 41.402155 2 0
3858 7541 6.132526 1176402288 161.382624 -61.846188 10 148.396 -34.2969 0 653.718389 28.759954 2 0
3858 7799 6.108304 1176402288 161.382624 -61.846188 10 141.595 -31.8763 0 713.57468 32.581177 2 0
3858 7803 2.76079 1176402288 161.382624 -61.846188 10 145.692 -31.5363 0 700.572145 31.970306 2 0
3858 8461 0.673886 1176402288 161.382624 -61.846188 10 144.235 -26.5827 0 777.166099 37.084342 2 0
3858 8462 -1.91036 1413791932 161.312776 -62.04905 10 144.983 -27.300949 0 764.204553 36.402904 2 0
3979 9112 0.459194 1519752559 150.163644 -60.905433 10 135.007263 -21.508905 0 832.512315 40.796409 2 0
3979 9115 0.796072 1519752559 150.163644 -60.905433 10 138.490982 -21.508684 0 824.325639 40.233909 2 0
3979 9116 0.174417 1519752559 150.163644 -60.905433 10 139.498779 -21.500164 0 821.811544 40.10543 2 0
3979 9242 0.362705 1519752559 150.163644 -60.905433 10 133.498795 -20.987762 0 844.227555 41.591296 2 0
3979 9243 1.012326 1519752559 150.163644 -60.905433 10 134.016937 -21.492636 0 836.097717 40.996972 2 0
3979 9244 0.108489 1519752559 150.163644 -60.905433 10 135.495743 -21.002357 0 838.216236 41.206827 2 0
3979 9245 -0.796738 1519752559 150.163644 -60.905433 10 135.502869 -21.49325 0 830.179578 40.723418 2 0
3979 9247 1.084575 1519752559 150.163644 -60.905433 10 137.99527 -21.495659 0 825.887655 40.318431 2 0
3979 9248 0.152301 1519752559 150.163644 -60.905433 10 138.996872 -20.506624 0 837.365755 41.155242 2 0
3979 9249 -0.451962 1519752559 150.163644 -60.905433 10 139.500076 -21.000578 0 828.547593 40.6 2 0
3979 9375 -0.007561 1519752559 150.163644 -60.905433 10 133.997284 -19.987675 0 856.79803 42.474246 2 0
3979 9376 0.503925 1519752559 150.163644 -60.905433 10 135.420868 -20.101753 0 851.810387 42.104783 2 0
3979 9379 0.229002 1519752559 150.163644 -60.905433 10 138.496948 -19.999426 0 845.863987 41.725255 2 0
3979 9380 -0.316705 1519752559 150.163644 -60.905433 10 139.001541 -19.999092 0 844.30175 41.656981 2 0
3979 9506 -0.94048 1519752559 150.163644 -60.905433 10 133.49469 -18.994886 0 871.474707 43.542135 2 0
3979 9507 0.20241 1519752559 150.163644 -60.905433 10 134.007339 -18.995272 0 871.191349 43.444995 2 0
3979 9509 0.20845 1519752559 150.163644 -60.905433 10 136.49173 -19.006247 0 864.656538 43.004995 2 0
3979 9510 0.412217 1519752559 150.163644 -60.905433 10 136.991592 -19.000677 0 863.793785 42.932224 2 0
3979 9511 -0.363188 1519752559 150.163644 -60.905433 10 137.937851 -18.637215 0 866.186111 43.150923 2 0
3979 9513 -0.796734 1519752559 150.163644 -60.905433 10 140.497513 -18.995928 0 855.617471 42.466407 2 0
3979 9514 -0.228819 1519752559 150.163644 -60.905433 10 141.002014 -19.020731 0 854.985735 42.385544 2 0
3979 9639 0.190692 1519752559 150.163644 -60.905433 10 134.00296 -18.499073 0 878.268027 43.932391 2 0
3979 9640 0.566067 1519752559 150.163644 -60.905433 10 134.518463 -17.993881 0 884.421168 44.334568 2 0
3979 9641 -0.018456 1519752559 150.163644 -60.905433 10 135.979202 -18.497147 0 872.975718 43.589455 2 0
3979 9642 0.029884 1519752559 150.163644 -60.905433 10 136.998932 -17.510689 0 884.7825 44.401789 2 0
3979 9643 -0.136791 1519752559 150.163644 -60.905433 10 137.987045 -17.523609 0 882.277203 44.245181 2 0
3983 7010 6.991909 1187000843 153.718956 -60.581789 10 145.491 -37.5708 0 571.550092 23.591438 2 0
3983 8461 9.978693 1187000843 153.718956 -60.581789 10 144.235 -26.5827 0 747.30533 34.609461 2 0
3983 8598 -6.745166 1349785928 153.920967 -60.604845 12.1 148.758 -26.4853 0 725.813678 34.301186 2 0
3983 8709 6.430207 1349785928 153.920967 -60.604845 12.1 128.296 -25.0362 0 821.300482 39.674911 2 0
3983 8847 1.911092 1174339237 154.150893 -60.799813 10 133.97 -23.6652 0 816.371608 39.665212 2 0
3983 9249 8.12003 1187000843 153.718956 -60.581789 10 139.605 -20.5572 0 845.70891 41.246051 2 0
3983 9375 1.581649 1187000843 153.718956 -60.581789 10 134.339 -19.924 0 863.827398 42.907864 2 0
3983 9649 6.769692 1187000843 153.718956 -60.581789 10 144.317 -18.1335 0 869.699088 42.977938 2 0
3984 9243 1.644199 1534978150 155.222471 -60.883017 10 134.020889 -20.563314 0 866.046257 42.978576 2 0
3984 9378 -7.388097 1534978150 155.222471 -60.883017 10 137.498413 -19.50111 0 860.574985 43.235195 2 0
3984 9509 3.670789 1534978150 155.222471 -60.883017 10 135.501846 -19.499657 0 877.959384 43.664022 2 0
3984 9640 2.46669 1534978150 155.222471 -60.883017 10 134.518463 -17.993881 0 901.167317 45.349178 2 0
4111 7139 0.716176 1169856957 150.351497 -59.778287 10 141.838 -36.7694 0 567.087359 23.651672 2 0
4111 7410 0.770347 1294073008 150.243794 -59.777385 10 149.363 -35.3143 0 580.297864 24.469799 2 0
4111 8461 3.318418 1294073008 150.243794 -59.777385 10 144.235 -26.5827 0 723.69212 33.452625 2 0
4111 8853 -0.005122 1500158407 149.710828 -59.955449 10 139.57964 -23.84225 0 771.786337 36.801697 2 0
4111 9251 -0.055936 1294073008 150.243794 -59.777385 10 141.95 -20.9343 0 809.191446 39.290102 2 0
4111 9375 -3.448009 1169856957 150.351497 -59.778287 10 134.351 -19.9421 0 838.1708 41.448733 2 0
4112 7773 3.572644 1489058067 150.617643 -60.121532 10 116.208 -31.9776 0 766.094603 36.116152 2 0
4112 7917 0.509805 1489058067 150.617643 -60.121532 10 128.059 -30.7779 0 714.002288 32.9707 2 0
4112 8436 2.429552 1489058067 150.617643 -60.121532 10 118.615 -26.6369 0 823.058722 39.971837 2 0
4112 8709 0.04285 1489058067 150.617643 -60.121532 10 128.296 -25.0362 0 795.516884 38.327833 2 0
4112 8732 2.090261 1489058067 150.617643 -60.121532 10 151.082 -25.3687 0 742.50267 34.754318 2 0
4112 8847 2.143872 1489058067 150.617643 -60.121532 10 133.96 -23.6812 0 796.159541 38.248725 2 0
4112 9097 -0.052636 1489058067 150.617643 -60.121532 10 119.855 -21.5773 0 882.582213 44.197187 2 0
4112 9229 -1.741468 1489058067 150.617643 -60.121532 10 119.83 -21.4537 0 882.652386 44.320743 2 0
4112 9249 0.854555 1489058067 150.617643 -60.121532 10 139.605 -20.5572 0 825.763046 40.330808 2 0
4112 9375 -0.358988 1489058067 150.617643 -60.121532 10 134.355 -19.923 0 846.994306 41.834624 2 0
4112 9387 2.263372 1489058067 150.617643 -60.121532 10 146.254 -20.0878 0 824.421077 40.154384 2 0
4112 9898 -3.229164 1489058067 150.617643 -60.121532 10 128.763 -15.6768 0 921.821586 47.198873 2 0
4112 10296 -0.15586 1489058067 150.617643 -60.121532 10 131.13 -12.8462 0 955.822254 49.409197 2 0
4112 10297 -0.234569 1489058067 150.617643 -60.121532 10 132.473 -12.6862 0 953.979755 49.288183 2 0
4112 11341 4.266557 1489058067 150.617643 -60.121532 10 119.752 -5.0144 0 1100.757274 59.88346 2 0
4112 11617 2.892612 1489058067 150.617643 -60.121532 10 132.249 -2.9195 0 1086.223196 58.913651 2 0
4112 12123 6.123335 1489058067 150.617643 -60.121532 10 110.308 1.4729 0 1215.698355 69.055409 2 0
4112 12642 0.367743 1489058067 150.617643 -60.121532 10 100.649 5.2902 0 1291.226166 76.16593 2 0
4120 4023997 5.125629 1475213250 159.380721 -59.522037 10 166.756 -77.8504 0 473.095213 18.488603 2 0
4242 8847 1.57935 1500158418 149.439678 -58.600936 10 133.96 -23.6812 0 770.711623 36.616367 2 0
4242 9387 3.093067 885426338 149.20702 -58.936575 10 146.254 -20.0878 0 806.482226 38.907515 2 0
4242 9649 -6.970839 1190255046 149.107989 -58.666067 10 144.317 -18.1335 0 822.941618 40.684565 2 0
4242 4025049 4.086945 1387167108 149.297767 -58.815663 10 110.536 -66.2791 0 482.290032 18.976613 2 0
4372 9649 -8.967022 1478596272 147.242868 -58.064173 10 144.317 -18.1335 0 810.525955 39.989134 2 0
4373 7664 2.80541 1478574567 148.24629 -58.087988 10 138.922 -33.4297 0 597.914265 25.447003 2 0
4373 7917 -8.937351 1478574567 148.24629 -58.087988 10 128.059 -30.7779 0 667.580196 30.611825 2 0
4373 8847 2.654189 1478574567 148.24629 -58.087988 10 133.905 -23.6642 0 761.158148 35.924483 2 0
4373 9097 -1.346595 1478574567 148.24629 -58.087988 10 119.847 -21.5622 0 847.267868 41.890318 2 0
4373 9375 7.74523 1478574567 148.24629 -58.087988 10 134.346 -19.9592 0 819.574448 39.459472 2 0
4373 9649 2.609646 1478574567 148.24629 -58.087988 10 144.317 -18.1335 0 823.157607 40.05973 2 0
4373 9898 -0.785334 1478574567 148.24629 -58.087988 10 128.763 -15.6768 0 890.107692 44.831728 2 0
4373 10296 0.722438 1478574567 148.24629 -58.087988 10 131.13 -12.8462 0 923.296221 47.055487 2 0
4373 10297 0.062129 1478574567 148.24629 -58.087988 10 132.473 -12.6862 0 920.986612 46.944096 2 0
4373 4024633 3.324198 1478574567 148.24629 -58.087988 10 -2.838 -71.6702 0 951.84528 48.679227 2 0
4383 7541 8.547523 1328813568 158.09623 -58.377017 10 148.396 -34.2969 0 595.496811 24.935521 2 0
4383 8847 -7.61033 1328813568 158.09623 -58.377017 10 133.96 -23.6812 0 793.720845 38.720507 2 0
4383 9375 3.878853 1328813568 158.09623 -58.377017 10 134.379 -19.8406 0 857.116069 42.2211 2 0
4383 9376 3.417625 1328813568 158.09623 -58.377017 10 134.541 -19.9592 0 854.295201 42.060746 2 0
4383 9631 2.649722 1146708533 157.879772 -58.345426 3.5 125.64 -18.0973 0 920.539033 46.658549 2 0
4505 7010 1.959174 1304967286 147.936056 -56.691612 8.8 145.491 -37.5708 0 479.412115 19.190003 2 0
4505 8450 2.811983 1304967286 147.936056 -56.691612 8.8 133.3098 -26.6718 0 693.209903 31.793743 2 0
4505 8598 -7.265684 1304967286 147.936056 -56.691612 8.8 148.758 -26.4853 0 658.147606 30.212071 2 0
4505 8709 1.327362 1304967286 147.936056 -56.691612 8.8 128.296 -25.0362 0 736.733946 34.686939 2 0
4505 8732 7.617661 1304967286 147.936056 -56.691612 8.8 151.082 -25.3687 0 691.622611 31.405229 2 0
4505 8847 1.088326 1304967286 147.936056 -56.691612 8.8 133.91 -23.6511 0 734.670462 34.584694 2 0
4505 8978 2.173769 1304967286 147.936056 -56.691612 8.8 133.4806 -22.7386 0 750.784408 35.564406 2 0
4505 9249 3.28153 1304967286 147.936056 -56.691612 8.8 139.605 -20.5572 0 768.27248 36.658341 2 0
4505 9375 7.991577 1304967286 147.936056 -56.691612 8.8 134.339 -19.9421 0 795.171462 38.113378 2 0
4505 9376 8.053762 1304967286 147.936056 -56.691612 8.8 134.541 -19.9592 0 794.37055 38.0572 2 0
4505 9631 1.847753 1304967286 147.936056 -56.691612 8.8 125.64 -18.0973 0 847.957529 42.050303 2 0
4505 10176 5.214782 1304967286 147.936056 -56.691612 8.8 143.175 -13.9568 0 862.991784 42.889845 2 0
4635 9376 -1.671385 1533989733 145.820704 -55.529005 10 135.059448 -20.10265 0 762.460635 36.340075 2 0
4635 9378 -0.399637 1533989733 145.820704 -55.529005 10 137.498413 -19.50111 0 767.173401 36.571638 2 0
4636 7799 4.975941 1356391488 146.921312 -55.809878 10 141.595 -31.8763 0 579.603856 24.222939 2 0
4636 8462 -7.667363 1419383980 147.285488 -56.36463 10 144.983 -27.300949 0 640.446177 29.110516 2 0
4636 8847 2.115095 1356391488 146.921312 -55.809878 10 133.91 -23.6511 0 723.476156 33.554474 2 0
4636 9243 0.885501 1530466633 146.762929 -56.392108 10 133.995621 -20.999662 0 769.973046 36.637413 2 0
4636 9249 -5.630239 1356391488 146.921312 -55.809878 10 139.605 -20.5572 0 748.056096 35.675722 2 0
4636 9509 -5.473051 1509204463 146.923752 -55.829941 10 136.49173 -19.006247 0 774.554783 37.654786 2 0
4765 8073 5.30005 1335961079 144.180104 -54.578694 11 151.628 -30.4188 0 588.735138 24.743582 2 0
4765 8436 1.269055 1335961079 144.180104 -54.578694 11 118.615 -26.6369 0 724.489974 33.622625 2 0
4765 8732 4.018337 1335961079 144.180104 -54.578694 11 151.082 -25.3687 0 664.519765 29.652503 2 0
4765 8847 -0.115629 1335961079 144.180104 -54.578694 11 133.905 -23.6642 0 694.896805 31.85119 2 0
4765 9097 -0.420104 1335961079 144.180104 -54.578694 11 119.828 -21.6215 0 785.062021 37.707905 2 0
4765 9249 7.288752 1139375093 144.056991 -54.640258 10 139.605 -20.5572 0 739.207145 34.249858 2 0
4765 9375 -0.561301 1335961079 144.180104 -54.578694 11 134.359 -19.9029 0 750.230406 35.472112 2 0
4765 10296 1.043731 1335961079 144.180104 -54.578694 11 131.13 -12.8462 0 864.082668 42.973713 2 0
4767 8435 4.525467 1170132889 146.251711 -54.929305 10 117.6008 -26.9297 0 747.506291 34.892591 2 0
4767 8436 6.840547 1170132889 146.251711 -54.929305 10 118.615 -26.6369 0 747.122681 34.720389 2 0
4767 8461 6.07314 1170132889 146.251711 -54.929305 10 144.235 -26.5827 0 646.673357 28.384988 2 0
4767 8566 1.434281 1170132889 146.251711 -54.929305 10 117.1849 -26.3895 0 754.412444 35.544967 2 0
4767 8732 4.557477 1170132889 146.251711 -54.929305 10 151.082 -25.3687 0 666.954756 29.774047 2 0
4767 8847 8.512509 1170132889 146.251711 -54.929305 10 133.96 -23.6812 0 714.561977 32.555931 2 0
4767 9229 4.044518 1170132889 146.251711 -54.929305 10 120.2186 -21.217 0 808.583125 38.968731 2 0
4767 9375 9.648245 1170132889 146.251711 -54.929305 10 134.387 -19.9481 0 770.403209 36.118356 2 0
4767 9376 9.302347 1170132889 146.251711 -54.929305 10 134.515 -19.9572 0 769.552763 36.085444 2 0
4767 9387 3.590916 1170132889 146.251711 -54.929305 10 146.254 -20.0878 0 744.601852 34.841505 2 0
4767 10176 5.207895 1170132889 146.251711 -54.929305 10 143.175 -13.9568 0 839.706321 41.042691 2 0
4780 8709 0.664096 1473371181 158.89426 -54.685022 10 128.296 -25.0362 0 779.793071 37.236495 2 0
4780 8847 4.372751 1473371181 158.89426 -54.685022 10 133.91 -23.6511 0 766.848983 36.165854 2 0
4780 9097 0.367823 1473371181 158.89426 -54.685022 10 119.78 -21.6426 0 882.188316 44.12288 2 0
4780 10297 4.975207 1473371181 158.89426 -54.685022 10 132.473 -12.6862 0 924.488718 46.823251 2 0
4780 11617 2.352084 1473371181 158.89426 -54.685022 10 132.249 -2.9195 0 1049.14618 56.112096 2 0
4780 11743 0.840771 1473371181 158.89426 -54.685022 10 125.988 -2.0497 0 1086.436207 59.056009 2 0
4893 8847 -2.776996 1467996526 140.42763 -53.938652 10 133.971 -23.6471 0 674.051092 30.677828 2 0
4893 9375 4.677357 1467996526 140.42763 -53.938652 10 134.407 -19.9501 0 737.586222 34.300107 2 0
4893 11341 5.501684 1467996526 140.42763 -53.938652 10 119.752 -5.0144 0 993.031413 51.735781 2 0
4894 9375 2.68773 1174757370 140.910112 -53.867002 6.4 134.384 -19.7913 0 737.784992 34.441629 2 0
4894 9499 -4.790411 875846553 140.578564 -53.670216 10 126.01612 -18.868 0 763.073516 36.571163 2 0
4894 9629 7.086648 875846553 140.578564 -53.670216 10 124.077721 -18.182199 0 792.333231 37.715672 2 0
4897 7664 0.259302 1350523635 144.060693 -54.372212 11.3 138.922 -33.4297 0 522.437488 21.253519 2 0
4897 8847 5.339916 1350523635 144.060693 -54.372212 11.3 133.96 -23.6812 0 696.521159 31.60686 2 0
4897 9387 1.410433 1350523635 144.060693 -54.372212 11.3 146.254 -20.0878 0 734.440771 34.325157 2 0
4897 4022907 5.267028 1350523635 144.060693 -54.372212 11.3 145 -89.9275 0 759.516922 35.555298 2 0
4912 7010 2.76696 1340339475 158.934612 -54.362787 2.241832 145.491 -37.5708 0 485.179973 19.142495 2 0
4912 7139 -5.26164 1171546725 158.792662 -54.05528 10 141.838 -36.7694 0 509.914391 20.869169 2 0
4912 7661 5.558814 1340339475 158.934612 -54.362787 2.241832 136.059 -32.809 0 626.252606 26.930307 2 0
4912 7775 0.609632 1165437588 159.062782 -54.105975 10 117.755 -31.5905 0 775.539024 36.916601 2 0
4912 7803 -8.696559 1496347452 158.762055 -54.325756 10 145.692 -31.5363 0 570.514068 24.624487 2 0
4912 8598 3.046373 1496347452 158.762055 -54.325756 10 148.758 -26.4853 0 648.022972 28.798997 2 0
4912 8709 4.387734 1340339475 158.934612 -54.362787 2.241832 128.296 -25.0362 0 782.581349 37.046593 2 0
4912 8847 4.086317 1340339475 158.934612 -54.362787 2.241832 133.96 -23.6812 0 764.317693 35.892041 2 0
4912 9097 3.039222 1340339475 158.934612 -54.362787 2.241832 119.847 -21.5622 0 885.106791 44.004954 2 0
4912 9249 5.033999 1340339475 158.934612 -54.362787 2.241832 139.605 -20.5572 0 779.469868 36.852932 2 0
4912 9375 5.870522 1165437588 159.062782 -54.105975 10 134.365 -19.925 0 811.458655 39.027257 2 0
4912 9376 2.954859 1165437588 159.062782 -54.105975 10 134.5 -19.9551 0 807.387685 38.950235 2 0
4912 9387 -0.421448 1340339475 158.934612 -54.362787 2.241832 146.254 -20.0878 0 754.771988 35.610188 2 0
4912 10176 -1.333361 1340339475 158.934612 -54.362787 2.241832 143.175 -13.9568 0 853.503297 42.250254 2 0
4912 10296 3.505471 1340339475 158.934612 -54.362787 2.241832 131.13 -12.8462 0 926.291856 46.907613 2 0
4912 10297 3.079324 1340339475 158.934612 -54.362787 2.241832 132.473 -12.6862 0 921.082162 46.578695 2 0
4912 10685 9.944677 1340339475 158.934612 -54.362787 2.241832 124.267 -9.7551 0 1010.03957 52.41144 2 0
4912 12123 6.434109 1340339475 158.934612 -54.362787 2.241832 110.308 1.4729 0 1213.697031 68.648201 2 0
4912 12642 5.470335 1340339475 158.934612 -54.362787 2.241832 100.649 5.2902 0 1304.742038 76.6998 2 0
4912 4024633 -2.568297 1340339475 158.934612 -54.362787 2.241832 -2.838 -71.6702 0 1012.05538 53.312857 2 0
4914 8721 1.923779 1473371177 160.92694 -54.117113 10 139.5948 -24.797 0 720.595804 33.338048 2 0
4914 9119 -1.402306 1473371177 160.92694 -54.117113 10 141.9106 -22.2371 0 742.13956 34.96049 2 0
4992 8450 4.983612 1228761548 106.840106 -52.989347 10 133.3098 -26.6718 0 716.66276 32.863922 2 0
4992 8582 -0.807244 1228761548 106.840106 -52.989347 10 133.1111 -25.5487 0 724.611361 33.758012 2 0
4992 8978 -0.466005 1228761548 106.840106 -52.989347 10 133.4827 -23.4014 0 756.629626 35.812086 2 0
4992 9111 -2.39321 1228761548 106.840106 -52.989347 10 133.7128 -21.5827 0 780.751991 37.529129 2 0
4992 9243 -5.884062 1228761548 106.840106 -52.989347 10 134.025 -21.1143 0 785.556517 38.078066 2 0
4992 9377 -1.451218 1228761548 106.840106 -52.989347 10 136.1458 -19.7406 0 821.877176 40.200828 2 0
